0.292294,9.12509,0.950533,0.414137,-25.7736
0.0740564,9.02512,0.947795,0.436325,-23.1176
-0.141006,8.91814,0.943843,0.459214,-20.4881
-0.352572,8.80483,0.938653,0.482759,-17.8912
-0.560352,8.68581,0.932203,0.506909,-15.3323
-0.764089,8.56166,0.924474,0.531611,-12.8161
-0.963561,8.43297,0.915445,0.556805,-10.3467
-1.15858,8.30027,0.905098,0.582432,-7.92768
-1.34898,8.16406,0.893419,0.608426,-5.56187
-1.53466,8.02481,0.880394,0.63472,-3.25175
-1.7155,7.88297,0.86601,0.661247,-0.999319
-1.89146,7.73894,0.850259,0.687934,1.19386
-2.0625,7.5931,0.833134,0.714709,3.32659
-2.2286,7.4458,0.814631,0.741498,5.39804
-2.3898,7.29736,0.794751,0.768226,7.40766
-2.54613,7.14806,0.773494,0.794816,9.35517
-2.69765,6.99815,0.750867,0.821193,11.2405
-2.84443,6.84788,0.726879,0.847281,13.0639
-2.98659,6.69744,0.70154,0.873002,14.8257
-3.12421,6.54702,0.674866,0.898281,16.5263
-3.25743,6.39676,0.646877,0.923042,18.1664
-3.38637,6.24679,0.617592,0.947212,19.7468
-3.51117,6.09723,0.587039,0.970715,21.2682
-3.63198,5.94815,0.555244,0.993482,22.7316
-3.74894,5.79963,0.522241,1.01544,24.1379
-3.86221,5.6517,0.488064,1.03652,25.4882
-3.97193,5.50438,0.45275,1.05666,26.7834
-4.07825,5.3577,0.416341,1.07579,28.0247
-4.18132,5.21163,0.378882,1.09385,29.2132
-4.28128,5.06616,0.340418,1.11077,30.3499
-4.37826,4.92124,0.301,1.12651,31.436
-4.47241,4.77682,0.26068,1.14101,32.4727
-4.56383,4.63284,0.219511,1.15421,33.4609
-4.65264,4.48923,0.177551,1.16607,34.4019
-4.73894,4.34589,0.13486,1.17654,35.2967
-4.82283,4.20274,0.0914966,1.18558,36.1466
-4.90438,4.05966,0.0475249,1.19315,36.9524
-4.98366,3.91657,0.00300883,1.19922,37.7155
-5.06073,3.77334,-0.041986,1.20375,38.4368
-5.13562,3.62986,-0.0873927,1.20671,39.1174
-5.20837,3.48601,-0.133143,1.20808,39.7585
-5.27899,3.34168,-0.179169,1.20784,40.3611
-5.34747,3.19675,-0.225401,1.20596,40.9263
-5.41381,3.05111,-0.271768,1.20245,41.4552
-5.47797,2.90464,-0.318201,1.19727,41.9487
-5.53992,2.75724,-0.364629,1.19044,42.4082
-5.5996,2.6088,-0.410983,1.18193,42.8345
-5.65694,2.45924,-0.457191,1.17176,43.2287
-5.71187,2.30846,-0.503186,1.15993,43.5921
-5.76429,2.15639,-0.548897,1.14643,43.9256
-5.8141,2.00296,-0.594257,1.13129,44.2303
-5.86119,1.84813,-0.639199,1.11451,44.5074
-5.90545,1.69183,-0.683656,1.0961,44.7579
-5.94674,1.53406,-0.727564,1.0761,44.9829
-5.98494,1.37477,-0.770859,1.05451,45.1836
-6.01991,1.21398,-0.813479,1.03137,45.361
-6.0515,1.05169,-0.855362,1.00669,45.5162
-6.07957,0.887935,-0.896451,0.980514,45.6504
-6.10398,0.722742,-0.936688,0.952864,45.7647
-6.12457,0.556171,-0.976017,0.923776,45.8601
-6.14121,0.38829,-1.01439,0.893285,45.9377
-6.15375,0.219181,-1.05174,0.861429,45.9987
-6.16204,0.0489421,-1.08803,0.828246,46.0441
-6.16597,-0.122316,-1.12322,0.793778,46.075
-6.16539,-0.294471,-1.15724,0.758065,46.0924
-6.16018,-0.467386,-1.19007,0.721153,46.0974
-6.15023,-0.640914,-1.22166,0.683085,46.0909
-6.13544,-0.814896,-1.25197,0.643908,46.074
-6.11571,-0.989163,-1.28095,0.603669,46.0477
-6.09095,-1.16354,-1.30859,0.562414,46.0129
-6.06109,-1.33783,-1.33484,0.520195,45.9705
-6.02607,-1.51186,-1.35967,0.477058,45.9214
-5.98583,-1.68542,-1.38306,0.433056,45.8665
-5.94033,-1.8583,-1.40497,0.388238,45.8066
-5.88955,-2.0303,-1.42538,0.342655,45.7425
-5.83347,-2.20121,-1.44427,0.29636,45.675
-5.77209,-2.37081,-1.46161,0.249404,45.6048
-5.70543,-2.5389,-1.47739,0.201839,45.5325
-5.6335,-2.70525,-1.49158,0.153717,45.4588
-5.55634,-2.86967,-1.50418,0.105092,45.3844
-5.474,-3.03192,-1.51517,0.0560155,45.3097
-5.38654,-3.19182,-1.52452,0.00654084,45.2354
-5.29402,-3.34915,-1.53224,-0.0432792,45.1618
-5.19653,-3.50372,-1.53832,-0.0933917,45.0895
-5.09415,-3.65533,-1.54274,-0.143744,45.0188
-4.987,-3.8038,-1.5455,-0.194283,44.9502
-4.87517,-3.94894,-1.54659,-0.244955,44.8839
-4.75879,-4.09057,-1.54602,-0.295709,44.8202
-4.63797,-4.22853,-1.54378,-0.346492,44.7594
-4.51286,-4.36266,-1.53986,-0.397251,44.7017
-4.38359,-4.4928,-1.53428,-0.447934,44.6473
-4.25031,-4.61881,-1.52704,-0.498488,44.5964
-4.11316,-4.74055,-1.51813,-0.548862,44.5491
-3.97231,-4.85788,-1.50757,-0.599004,44.5054
-3.82791,-4.9707,-1.49536,-0.648863,44.4655
-3.68012,-5.07888,-1.48151,-0.698387,44.4293
-3.52911,-5.18232,-1.46603,-0.747525,44.397
-3.37506,-5.28091,-1.44894,-0.796227,44.3685
-3.21812,-5.37459,-1.43024,-0.844442,44.3438
-3.05847,-5.46325,-1.40996,-0.892121,44.3229
-2.89629,-5.54682,-1.3881,-0.939214,44.3056
-2.73174,-5.62525,-1.36469,-0.985671,44.292
-2.56501,-5.69846,-1.33974,-1.03145,44.282
-2.39628,-5.76641,-1.31328,-1.07649,44.2754
-2.22571,-5.82905,-1.28533,-1.12075,44.2722
-2.05348,-5.88635,-1.2559,-1.16419,44.2723
-1.87976,-5.93825,-1.22503,-1.20675,44.2755
-1.70474,-5.98475,-1.19275,-1.2484,44.2818
-1.52858,-6.02582,-1.15907,-1.28908,44.2909
-1.35146,-6.06144,-1.12403,-1.32876,44.3028
-1.17354,-6.09161,-1.08766,-1.36738,44.3174
-0.994999,-6.11632,-1.04999,-1.40491,44.3344
-0.816006,-6.13556,-1.01105,-1.44131,44.3539
-0.636726,-6.14936,-0.970889,-1.47653,44.3756
-0.457325,-6.1577,-0.929527,-1.51054,44.3994
-0.277968,-6.16062,-0.887007,-1.54329,44.4253
-0.0988177,-6.15813,-0.843368,-1.57475,44.453
0.0799647,-6.15026,-0.798648,-1.60489,44.4825
0.25822,-6.13702,-0.752889,-1.63366,44.5136
0.435789,-6.11846,-0.706132,-1.66103,44.5463
0.612517,-6.09462,-0.658422,-1.68697,44.5804
0.78825,-6.06552,-0.609802,-1.71145,44.6158
0.962835,-6.03123,-0.560317,-1.73444,44.6524
1.13612,-5.99178,-0.510014,-1.7559,44.6901
1.30796,-5.94722,-0.458941,-1.77582,44.7289
1.4782,-5.89762,-0.407145,-1.79416,44.7686
1.64671,-5.84304,-0.354676,-1.81091,44.8092
1.81333,-5.78353,-0.301584,-1.82603,44.8506
1.97794,-5.71916,-0.24792,-1.83951,44.8927
2.14038,-5.65001,-0.193735,-1.85133,44.9354
2.30053,-5.57615,-0.139081,-1.86146,44.9787
2.45825,-5.49765,-0.0840124,-1.86989,45.0225
2.6134,-5.4146,-0.0285815,-1.87662,45.0668
2.76587,-5.32709,0.0271572,-1.88161,45.1115
2.91553,-5.23519,0.0831492,-1.88487,45.1566
3.06224,-5.13899,0.139339,-1.88638,45.202
3.20589,-5.03861,0.195673,-1.88613,45.2476
3.34637,-4.93412,0.252093,-1.88412,45.2935
3.48355,-4.82564,0.308545,-1.88034,45.3396
3.61733,-4.71325,0.364971,-1.87479,45.3859
3.74759,-4.59708,0.421317,-1.86747,45.4323
3.87423,-4.47724,0.477525,-1.85838,45.4788
3.99714,-4.35382,0.533539,-1.84753,45.5253
4.11624,-4.22695,0.589302,-1.83491,45.5719
4.23141,-4.09674,0.644759,-1.82053,45.6186
4.34257,-3.96332,0.699853,-1.8044,45.6653
4.44962,-3.82681,0.754529,-1.78653,45.7119
4.55249,-3.68733,0.808729,-1.76694,45.7585
4.65109,-3.54501,0.8624,-1.74563,45.8051
4.74533,-3.39998,0.915486,-1.72262,45.8517
4.83516,-3.25238,0.967933,-1.69793,45.8981
4.92049,-3.10232,1.01969,-1.67157,45.9445
5.00126,-2.94996,1.07069,-1.64357,45.9908
5.0774,-2.79543,1.1209,-1.61395,46.037
5.14886,-2.63887,1.17026,-1.58274,46.0831
5.21558,-2.48041,1.21871,-1.54995,46.1291
5.27752,-2.32021,1.26621,-1.51561,46.1749
5.33462,-2.1584,1.3127,-1.47976,46.2206
5.38684,-1.99513,1.35814,-1.44242,46.2662
5.43415,-1.83055,1.40248,-1.40363,46.3116
5.47651,-1.6648,1.44568,-1.36342,46.3568
5.51389,-1.49803,1.48768,-1.32183,46.4019
5.54627,-1.3304,1.52844,-1.27888,46.4469
5.57363,-1.16204,1.56791,-1.23463,46.4917
5.59594,-0.993105,1.60607,-1.1891,46.5363
5.61321,-0.823752,1.64285,-1.14234,46.5807
5.62542,-0.654128,1.67823,-1.0944,46.625
5.63256,-0.484384,1.71217,-1.04531,46.6691
5.63465,-0.314669,1.74462,-0.995122,46.713
5.63169,-0.145134,1.77556,-0.94388,46.7567
5.62368,0.0240706,1.80494,-0.89163,46.8002
5.61064,0.192796,1.83273,-0.838423,46.8435
5.59259,0.360894,1.85891,-0.784306,46.8867
5.56956,0.528215,1.88344,-0.72933,46.9296
5.54157,0.694611,1.9063,-0.673547,46.9724
5.50866,0.859938,1.92745,-0.617009,47.0149
5.47085,1.02405,1.94688,-0.559769,47.0573
5.4282,1.1868,1.96455,-0.501881,47.0994
5.38075,1.34805,1.98045,-0.4434,47.1414
5.32855,1.50765,1.99456,-0.38438,47.1831
5.27165,1.66547,2.00686,-0.32488,47.2246
5.2101,1.82136,2.01733,-0.264954,47.2659
5.14398,1.9752,2.02596,-0.204661,47.307
5.07334,2.12684,2.03274,-0.144058,47.3479
4.99825,2.27615,2.03765,-0.0832034,47.3886
4.9188,2.42301,2.04068,-0.022156,47.429
4.83505,2.56729,2.04183,0.0390254,47.4693
4.74709,2.70885,2.0411,0.100282,47.5093
4.655,2.84758,2.03847,0.161553,47.5491
4.55888,2.98336,2.03396,0.222781,47.5886
4.4588,3.11607,2.02755,0.283905,47.628
4.35488,3.24558,2.01925,0.344865,47.6671
4.24719,3.3718,2.00906,0.405603,47.706
4.13586,3.49461,1.997,0.466059,47.7446
4.02098,3.61391,1.98306,0.526172,47.783
3.90267,3.72959,1.96726,0.585885,47.8212
3.78102,3.84155,1.94961,0.645139,47.8592
3.65617,3.9497,1.93012,0.703875,47.8969
3.52821,4.05394,1.90881,0.762035,47.9343
3.39728,4.15418,1.8857,0.819561,47.9716
3.2635,4.25035,1.8608,0.876397,48.0085
3.12699,4.34235,1.83414,0.932486,48.0453
2.98787,4.43012,1.80574,0.987772,48.0818
2.84628,4.51356,1.77562,1.0422,48.118
2.70235,4.59262,1.7438,1.09572,48.154
2.55621,4.66723,1.71033,1.14827,48.1898
2.408,4.73732,1.67522,1.1998,48.2252
2.25785,4.80284,1.63851,1.25026,48.2605
2.1059,4.86373,1.60023,1.2996,48.2955
1.9523,4.91994,1.56042,1.34777,48.3302
1.79718,4.97143,1.51911,1.39472,48.3646
1.64069,5.01815,1.47634,1.44041,48.3988
1.48297,5.06006,1.43215,1.48478,48.4327
1.32417,5.09714,1.38658,1.52779,48.4664
1.16444,5.12936,1.33967,1.56941,48.4998
1.00391,5.15668,1.29146,1.60957,48.5329
0.842745,5.17909,1.24201,1.64826,48.5658
0.681085,5.19658,1.19136,1.68542,48.5984
0.519081,5.20913,1.13955,1.72101,48.6307
0.356881,5.21674,1.08663,1.75501,48.6627
0.194636,5.2194,1.03266,1.78737,48.6944
0.0324924,5.21711,0.977679,1.81806,48.7259
-0.129399,5.20989,0.921748,1.84705,48.7571
-0.29089,5.19774,0.864917,1.87431,48.788
-0.451832,5.18068,0.80724,1.89981,48.8186
-0.612077,5.15873,0.748774,1.92353,48.8489
-0.771478,5.13191,0.689572,1.94543,48.879
-0.929889,5.10025,0.629693,1.9655,48.9087
-1.08716,5.06379,0.569194,1.98372,48.9382
-1.24316,5.02256,0.508133,2.00006,48.9674
-1.39773,4.9766,0.446568,2.0145,48.9962
-1.55073,4.92596,0.38456,2.02703,49.0248
-1.70203,4.8707,0.322168,2.03764,49.0531
-1.85148,4.81086,0.259453,2.04632,49.081
-1.99895,4.7465,0.196475,2.05305,49.1087
-2.1443,4.67769,0.133296,2.05782,49.1361
-2.2874,4.60449,0.0699773,2.06063,49.1632
-2.42812,4.52698,0.00657981,2.06148,49.1899
-2.56632,4.44522,-0.0568343,2.06036,49.2164
-2.70188,4.3593,-0.120203,2.05727,49.2425
-2.83467,4.26931,-0.183465,2.05221,49.2683
-2.96458,4.17531,-0.246558,2.04519,49.2939
-3.09147,4.07742,-0.309421,2.0362,49.3191
-3.21525,3.97571,-0.371991,2.02527,49.344
-3.33578,3.87029,-0.434208,2.0124,49.3686
-3.45296,3.76126,-0.49601,1.99759,49.3928
-3.56668,3.64872,-0.557338,1.98087,49.4168
-3.67684,3.53277,-0.618129,1.96224,49.4404
-3.78334,3.41354,-0.678326,1.94172,49.4637
-3.88607,3.29112,-0.737869,1.91934,49.4867
-3.98494,3.16564,-0.796698,1.89512,49.5094
-4.07985,3.03722,-0.854756,1.86907,49.5318
-4.17073,2.90598,-0.911986,1.84121,49.5538
-4.25749,2.77204,-0.968332,1.81159,49.5755
-4.34004,2.63553,-1.02374,1.78022,49.5969
-4.41831,2.49658,-1.07815,1.74714,49.618
-4.49223,2.35532,-1.13151,1.71237,49.6387
-4.56173,2.21189,-1.18377,1.67595,49.6592
-4.62673,2.06642,-1.23487,1.63791,49.6793
-4.6872,1.91904,-1.28478,1.5983,49.699
-4.74305,1.76991,-1.33342,1.55714,49.7185
-4.79426,1.61916,-1.38077,1.51448,49.7376
-4.84075,1.46694,-1.42677,1.47036,49.7564
-4.8825,1.31338,-1.47137,1.42483,49.7749
-4.91947,1.15864,-1.51454,1.37792,49.793
-4.95161,1.00286,-1.55622,1.32968,49.8109
-4.9789,0.846194,-1.59638,1.28016,49.8284
-5.00132,0.688787,-1.63498,1.22941,49.8455
-5.01884,0.530791,-1.67198,1.17748,49.8624
-5.03144,0.372356,-1.70734,1.12441,49.8789
-5.03912,0.213634,-1.74103,1.07026,49.8951
-5.04186,0.0547755,-1.77301,1.01508,49.911
-5.03967,-0.104067,-1.80325,0.958934,49.9265
-5.03255,-0.262742,-1.83172,0.901865,49.9418
-5.02049,-0.421097,-1.8584,0.843932,49.9567
-5.00352,-0.57898,-1.88325,0.785193,49.9713
-4.98166,-0.736241,-1.90625,0.725705,49.9856
-4.95491,-0.892728,-1.92738,0.665526,49.9995
-4.92331,-1.04829,-1.94662,0.604716,50.0132
-4.88688,-1.20278,-1.96395,0.543334,50.0265
-4.84566,-1.35605,-1.97934,0.481442,50.0395
-4.7997,-1.50794,-1.9928,0.419099,50.0522
-4.74902,-1.65832,-2.00429,0.356366,50.0646
-4.69369,-1.80704,-2.01382,0.293307,50.0766
-4.63375,-1.95395,-2.02136,0.229982,50.0884
-4.56926,-2.09892,-2.02692,0.166455,50.0999
-4.50028,-2.2418,-2.03049,0.102787,50.111
-4.42688,-2.38245,-2.03206,0.0390416,50.1219
-4.34913,-2.52073,-2.03163,-0.0247183,50.1324
-4.2671,-2.65653,-2.02921,-0.0884299,50.1426
-4.18087,-2.78969,-2.02479,-0.152031,50.1526
-4.09053,-2.92009,-2.01838,-0.215457,50.1622
-3.99615,-3.04761,-2.00999,-0.278648,50.1716
-3.89784,-3.17211,-1.99961,-0.34154,50.1806
-3.79567,-3.29349,-1.98728,-0.404071,50.1894
-3.68976,-3.41161,-1.97299,-0.466179,50.1979
-3.58021,-3.52636,-1.95676,-0.527804,50.2061
-3.46711,-3.63764,-1.9386,-0.588884,50.214
-3.35059,-3.74533,-1.91854,-0.649359,50.2216
-3.23074,-3.84932,-1.8966,-0.70917,50.2289
-3.1077,-3.94951,-1.87279,-0.768256,50.236
-2.98157,-4.04581,-1.84714,-0.826561,50.2428
-2.85247,-4.13812,-1.81968,-0.884027,50.2493
-2.72054,-4.22634,-1.79043,-0.940596,50.2556
-2.5859,-4.31039,-1.75942,-0.996213,50.2616
-2.44868,-4.39019,-1.72668,-1.05082,50.2673
-2.30902,-4.46565,-1.69225,-1.10437,50.2728
-2.16705,-4.5367,-1.65616,-1.15681,50.278
-2.0229,-4.60327,-1.61844,-1.20808,50.283
-1.87673,-4.6653,-1.57914,-1.25813,50.2877
-1.72867,-4.72271,-1.53829,-1.30692,50.2921
-1.57886,-4.77545,-1.49593,-1.3544,50.2963
-1.42746,-4.82348,-1.4521,-1.40052,50.3003
-1.2746,-4.86673,-1.40685,-1.44523,50.304
-1.12045,-4.90516,-1.36023,-1.48849,50.3075
-0.965145,-4.93874,-1.31227,-1.53026,50.3108
-0.808845,-4.96743,-1.26304,-1.57049,50.3138
-0.651701,-4.9912,-1.21257,-1.60916,50.3167
-0.493868,-5.01002,-1.16091,-1.64621,50.3193
-0.335502,-5.02388,-1.10812,-1.68162,50.3216
-0.176756,-5.03275,-1.05425,-1.71534,50.3238
-0.0177894,-5.03663,-0.99936,-1.74735,50.3257
0.141243,-5.03552,-0.943493,-1.77761,50.3275
0.300184,-5.0294,-0.88671,-1.8061,50.329
0.458877,-5.01828,-0.829068,-1.83278,50.3304
0.617165,-5.00218,-0.770622,-1.85764,50.3315
0.774891,-4.9811,-0.711432,-1.88064,50.3324
0.931899,-4.95507,-0.651555,-1.90176,50.3332
1.08803,-4.9241,-0.591052,-1.92099,50.3338
1.24314,-4.88824,-0.529983,-1.9383,50.3342
1.39707,-4.8475,-0.468408,-1.95368,50.3344
1.54966,-4.80193,-0.406388,-1.96711,50.3344
1.70076,-4.75158,-0.343985,-1.97859,50.3343
1.85023,-4.69648,-0.28126,-1.98809,50.334
1.99791,-4.63669,-0.218276,-1.99561,50.3335
2.14366,-4.57228,-0.155096,-2.00115,50.3329
2.28734,-4.50329,-0.0917809,-2.00469,50.3321
2.42879,-4.4298,-0.0283949,-2.00624,50.3312
2.56788,-4.35188,0.0349996,-2.00579,50.3301
2.70447,-4.26961,0.0983399,-2.00335,50.3289
2.83842,-4.18306,0.161563,-1.99892,50.3275
2.9696,-4.09231,0.224607,-1.9925,50.326
3.09788,-3.99746,0.287409,-1.9841,50.3243
3.22312,-3.8986,0.349906,-1.97373,50.3226
3.34521,-3.79583,0.412038,-1.96139,50.3207
3.46402,-3.68924,0.473742,-1.94711,50.3186
3.57943,-3.57894,0.534957,-1.9309,50.3165
3.69132,-3.46504,0.595624,-1.91277,50.3142
3.79959,-3.34765,0.655682,-1.89274,50.3119
3.90412,-3.22688,0.715071,-1.87083,50.3094
4.0048,-3.10286,0.773733,-1.84707,50.3068
4.10155,-2.97571,0.831611,-1.82147,50.3041
4.19425,-2.84555,0.888646,-1.79407,50.3014
4.28281,-2.7125,0.944783,-1.76489,50.2985
4.36715,-2.57671,0.999966,-1.73396,50.2955
4.44718,-2.4383,1.05414,-1.70132,50.2925
4.52282,-2.29742,1.10725,-1.66698,50.2893
4.59398,-2.1542,1.15925,-1.631,50.2861
4.66061,-2.00878,1.21009,-1.5934,50.2828
4.72263,-1.86131,1.25971,-1.55423,50.2794
4.77997,-1.71193,1.30806,-1.51351,50.276
4.83258,-1.56079,1.35511,-1.4713,50.2725
4.88041,-1.40805,1.40079,-1.42764,50.2689
4.9234,-1.25385,1.44507,-1.38256,50.2653
4.96152,-1.09834,1.48791,-1.33611,50.2616
4.99471,-0.941692,1.52926,-1.28835,50.2579
5.02295,-0.784046,1.56908,-1.23931,50.2541
5.04621,-0.625564,1.60733,-1.18905,50.2502
5.06446,-0.466403,1.64397,-1.13762,50.2463
5.07768,-0.306722,1.67897,-1.08506,50.2424
5.08586,-0.14668,1.7123,-1.03143,50.2384
5.08899,0.0135635,1.74392,-0.976785,50.2344
5.08706,0.173849,1.7738,-0.921177,50.2304
5.08007,0.334017,1.80191,-0.864663,50.2263
5.06803,0.493907,1.82822,-0.807296,50.2222
5.05096,0.65336,1.85271,-0.749136,50.218
5.02886,0.812217,1.87536,-0.69024,50.2139
5.00176,0.970319,1.89614,-0.630665,50.2097
4.96967,1.12751,1.91503,-0.570471,50.2055
4.93264,1.28363,1.93201,-0.509719,50.2013
4.8907,1.43852,1.94707,-0.448467,50.1971
4.84389,1.59204,1.9602,-0.386777,50.1928
4.79226,1.74402,1.97137,-0.32471,50.1886
4.73585,1.89431,1.98059,-0.262328,50.1843
4.67472,2.04277,1.98783,-0.199692,50.1801
4.60892,2.18925,1.9931,-0.136864,50.1758
4.53854,2.33359,1.99639,-0.0739072,50.1716
4.46363,2.47566,1.99769,-0.010883,50.1673
4.38426,2.61532,1.99701,0.0521461,50.163
4.30052,2.75241,1.99435,0.115117,50.1588
4.21249,2.88682,1.98971,0.177969,50.1546
4.12026,3.01839,1.98309,0.240638,50.1503
4.02391,3.147,1.9745,0.303064,50.1461
3.92354,3.27253,1.96395,0.365183,50.1419
3.81925,3.39484,1.95145,0.426936,50.1377
3.71115,3.51381,1.93702,0.48826,50.1335
3.59934,3.62933,1.92066,0.549095,50.1294
3.48393,3.74128,1.9024,0.609382,50.1253
3.36504,3.84954,1.88225,0.66906,50.1211
3.24278,3.95401,1.86024,0.72807,50.1171
3.11728,4.05459,1.83638,0.786355,50.113
2.98866,4.15116,1.8107,0.843857,50.109
2.85705,4.24364,1.78322,0.900519,50.1049
2.72257,4.33194,1.75398,0.956285,50.101
2.58537,4.41596,1.723,1.0111,50.097
2.44557,4.49562,1.69031,1.06491,50.0931
2.30333,4.57084,1.65594,1.11766,50.0892
2.15877,4.64155,1.61993,1.1693,50.0854
2.01204,4.70767,1.58232,1.21979,50.0815
1.86329,4.76914,1.54314,1.26906,50.0777
1.71267,4.8259,1.50244,1.31707,50.074
1.56032,4.87788,1.46024,1.36377,50.0703
1.4064,4.92504,1.4166,1.40912,50.0666
1.25106,4.96734,1.37155,1.45308,50.063
1.09446,5.00472,1.32514,1.49559,50.0594
0.936744,5.03715,1.27743,1.53662,50.0558
0.778075,5.06459,1.22844,1.57613,50.0523
0.618611,5.08703,1.17824,1.61408,50.0489
0.458509,5.10443,1.12688,1.65043,50.0454
0.29793,5.11679,1.07439,1.68514,50.0421
0.137032,5.12408,1.02085,1.71818,50.0387
-0.0240237,5.12629,0.966289,1.74953,50.0354
-0.185078,5.12344,0.910773,1.77914,50.0322
-0.345971,5.11551,0.854356,1.80699,50.029
-0.506542,5.10253,0.797092,1.83305,50.0258
-0.666632,5.08449,0.739038,1.85729,50.0227
-0.826081,5.06141,0.680252,1.8797,50.0197
-0.984733,5.03333,0.620792,1.90024,50.0167
-1.14243,5.00027,0.560716,1.91891,50.0137
-1.29901,4.96225,0.500084,1.93568,50.0108
-1.45432,4.91933,0.438956,1.95053,50.0079
-1.60822,4.87153,0.377393,1.96346,50.0051
-1.76053,4.81892,0.315455,1.97444,50.0023
-1.91112,4.76153,0.253203,1.98346,49.9996
-2.05984,4.69943,0.190699,1.99053,49.997
-2.20653,4.63267,0.128004,1.99563,49.9943
-2.35105,4.56133,0.0651812,1.99875,49.9918
-2.49325,4.48548,0.00229184,1.9999,49.9892
-2.63301,4.40519,-0.0606018,1.99907,49.9868
-2.77017,4.32053,-0.123438,1.99626,49.9843
-2.90461,4.23161,-0.186154,1.99148,49.982
-3.03618,4.13849,-0.248688,1.98473,49.9796
-3.16476,4.04128,-0.310978,1.97602,49.9774
-3.29022,3.94006,-0.372964,1.96535,49.9752
-3.41244,3.83495,-0.434584,1.95274,49.973
-3.53129,3.72605,-0.495776,1.9382,49.9708
-3.64666,3.61346,-0.556481,1.92174,49.9688
-3.75843,3.49729,-0.616638,1.90339,49.9667
-3.8665,3.37766,-0.676189,1.88315,49.9648
-3.97075,3.2547,-0.735075,1.86105,49.9628
-4.07108,3.12851,-0.793236,1.83711,49.9609
-4.1674,2.99923,-0.850617,1.81136,49.9591
-4.2596,2.86698,-0.90716,1.78381,49.9573
-4.3476,2.7319,-0.96281,1.7545,49.9556
-4.43131,2.59411,-1.01751,1.72346,49.9539
-4.51065,2.45376,-1.07121,1.69071,49.9522
-4.58553,2.31099,-1.12385,1.65629,49.9506
-4.65589,2.16593,-1.17539,1.62024,49.9491
-4.72165,2.01873,-1.22577,1.58258,49.9476
-4.78275,1.86953,-1.27494,1.54335,49.9461
-4.83913,1.71849,-1.32285,1.50261,49.9447
-4.89074,1.56575,-1.36946,1.46037,49.9433
-4.93752,1.41146,-1.41472,1.41669,49.942
-4.97943,1.25578,-1.45859,1.37161,49.9407
-5.01642,1.09886,-1.50102,1.32518,49.9395
-5.04846,0.940855,-1.54197,1.27743,49.9383
-5.07552,0.781921,-1.58139,1.22842,49.9371
-5.09757,0.622216,-1.61926,1.1782,49.936
-5.11459,0.461897,-1.65554,1.12681,49.9349
-5.12656,0.301123,-1.69018,1.0743,49.9339
-5.13348,0.140054,-1.72316,1.02073,49.9329
